student_id,n_evals,mean_rating,mean_sentiment,min_sentiment,share_negative,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
S102909,4,4.0,0.392775,-0.25,0.25,0.3572747154066229,0.04067460460549199,0.313307954225828,0.20735863664096546,0.04067460535961692,0.040709483761474666
S102910,3,1.6666666666666667,0.0,0.0,0.0,0.033950618583967536,0.5802469074909924,0.03395061828580933,0.03395061917356993,0.033950619241821134,0.2839506172238397
S102911,3,1.6666666666666667,-0.1468,-0.4404,0.3333333333333333,0.03429962695068345,0.5786810044463454,0.034281955000147496,0.2842188918149567,0.034259260720411855,0.03425926106745498
S102912,3,2.6666666666666665,0.2784333333333333,0.0,0.0,0.16807778294495956,0.29188712361793767,0.16807741831044842,0.025220460314885812,0.13633096175197465,0.21040625305979396
S102913,2,3.5,0.11865,-0.1027,0.5,0.020863686957434412,0.020833333911737625,0.45829074624980165,0.020858818192954747,0.4583200802622944,0.02083333442577714
S102914,3,1.6666666666666667,-0.17020000000000002,-0.5106,0.3333333333333333,0.302712701542564,0.3027777767727969,0.036111112548168546,0.2858627695571106,0.036111113953878456,0.036424525625481714
S102915,3,4.666666666666667,0.4730666666666667,0.0,0.0,0.40370007179056794,0.19543651795898354,0.314484125771494,0.02876984276196636,0.028769842803998955,0.028839598912989216
S102916,3,3.0,-0.10813333333333332,-0.3182,0.3333333333333333,0.04583333523091566,0.3124999991057676,0.045833334810179586,0.21261592608592816,0.17083317547383106,0.21238422929337794
S102917,4,2.25,-0.05449999999999999,-0.3182,0.25,0.0451687333870768,0.04513889032974054,0.045138890006556076,0.04522571532402723,0.04513889110478871,0.7741888798478107
S102918,3,2.0,-0.03423333333333333,-0.1027,0.3333333333333333,0.02108915467408147,0.2750195547498086,0.021053792914198625,0.021053793825185477,0.312711624596791,0.34907207923993483
S102919,3,1.6666666666666667,0.3862666666666667,0.0,0.0,0.2925936537852412,0.16875365463376937,0.025992064824616894,0.15108651672447007,0.19265899434492514,0.16891511568697745
S102920,3,2.6666666666666665,0.3121333333333333,-0.25,0.3333333333333333,0.20256469211927197,0.2579365018681446,0.03572783961213181,0.26567534874939297,0.20238132809996304,0.0357142895510956
S102921,3,3.0,0.238,-0.1027,0.3333333333333333,0.31342282142837957,0.02182539771482313,0.31346367249189555,0.021908632892045893,0.16469671070407982,0.16468276476877605
S102922,2,3.0,-0.05135,-0.1027,0.5,0.7606634174771296,0.02500000142504711,0.025000001095150007,0.025083581778952084,0.13915538516636974,0.02509761305735146
S102923,3,3.6666666666666665,0.4337,0.4019,0.0,0.036574075561123624,0.03657407557040269,0.3032407390100255,0.16157381067521992,0.4254632223038565,0.036574076879371746
S102924,2,3.0,0.6423,0.4404,0.0,0.03127394580010423,0.40600745515827236,0.03126158619486973,0.4689570086512187,0.031250001871768116,0.031250002323766915
S102925,4,3.0,0.07035000000000001,-0.6486,0.5,0.12675433444044418,0.15177522292760218,0.1696668482246381,0.02683833637119646,0.44821484440108245,0.07675041363503668
S102926,4,3.0,0.26487499999999997,0.0,0.0,0.027443093299661377,0.22743055465663697,0.152430461962894,0.027430557321686394,0.2357514473888061,0.3295138853703152
S102927,3,3.0,0.37706666666666666,0.0,0.0,0.25692741768528865,0.034692010353603295,0.21649819500882464,0.4225221022358098,0.034680137030664644,0.03468013768580889
S102928,4,2.5,0.05677499999999999,-0.4215,0.25,0.2546270485085423,0.02546296387982712,0.025486496384999554,0.1504493503380462,0.2963004850754015,0.24767365581318332
S102929,3,1.6666666666666667,-0.13973333333333335,-0.4404,0.6666666666666666,0.29021345993262554,0.44852046935337525,0.023650610156144652,0.023741723015749065,0.19026262429662363,0.02361111324548192
S102930,2,4.5,0.2202,0.0,0.0,0.021464647422081255,0.021498950725748006,0.7108240956213034,0.20328301003564586,0.021464647927268522,0.021464648267952798
S102931,3,4.0,-0.17546666666666666,-0.4449,0.6666666666666666,0.3379743593280293,0.03240740839034239,0.28226997800058345,0.03252746612477874,0.28241337891305346,0.03240740924321262
S102932,4,3.5,0.2202,0.0,0.0,0.031458270695988215,0.031415344789720814,0.4330945210980294,0.0314789533133947,0.03141534524308599,0.44113756485978084
S102933,4,3.25,0.450975,0.0,0.0,0.14459197498030468,0.034161437744401835,0.17302090115424296,0.1424240880734768,0.2841435874044048,0.22165801064316898
S102934,3,2.3333333333333335,0.17556666666666665,0.0,0.0,0.02208439238740528,0.3077601390705124,0.022068792190155406,0.1648570779209604,0.16490281977183416,0.3183267786591324
S102935,3,4.0,0.1468,0.0,0.0,0.14528035050897106,0.16685999506592894,0.4725832850221552,0.024192842407795317,0.16695582113941776,0.024127705855731693
S102936,4,3.25,-0.16455,-0.34,0.5,0.13283689035491134,0.4676143234036456,0.13425111658550853,0.021785516186852615,0.021759260711502918,0.22175289275757887
S102937,3,4.0,0.38420000000000004,0.0,0.0,0.039424754933072674,0.03935927451558455,0.41420917587460804,0.20608086891498567,0.2615740713419098,0.039351854419839294
S102938,3,2.3333333333333335,0.0,0.0,0.0,0.2950133327832726,0.1711634199299578,0.028306879488510683,0.028306880539000916,0.17116462087360293,0.30604486638565503
S102939,4,3.25,-0.111225,-0.4449,0.25,0.042361112494123554,0.042366363249469866,0.26735586047320165,0.04236111316887111,0.563194436893425,0.042361113720908866
S102940,4,3.5,-0.12765,-0.5106,0.25,0.16003547874251978,0.12159083398552574,0.43375092353195843,0.025457926471508158,0.025433996320319688,0.23373084094816812
S102941,4,3.0,0.17615,-0.4404,0.25,0.03167722772313481,0.33996275997357317,0.031693951558754464,0.4619441877403387,0.10307504456219481,0.031646828442004005
S102942,2,1.0,-0.17,-0.34,0.5,0.24808120604414152,0.6481481869322239,0.02595304554917416,0.025965705537156575,0.025925927752684257,0.025925928184619786
S102943,3,3.3333333333333335,0.24503333333333333,0.0,0.0,0.1726422957982204,0.0297619059402684,0.1726188645065719,0.1725959825589527,0.029761906551968347,0.4226190446440183
S102944,3,2.6666666666666665,0.1802,0.0,0.0,0.16071310997813879,0.17014282348757961,0.027380953567364336,0.027475670901629463,0.42023864613884077,0.19404879592644697
S102945,2,2.5,0.2202,0.0,0.0,0.03333333441159614,0.43333333010959646,0.033333334165683,0.43333333099770377,0.03333333497083258,0.033333335344588114
S102946,3,4.0,0.5637333333333333,0.4019,0.0,0.034737890593933896,0.03472964471268165,0.40972159076904363,0.20136642821490006,0.03472222404781261,0.2847222216616282
S102947,3,2.6666666666666665,0.5071333333333333,0.4588,0.0,0.021428572904804277,0.22142865801984865,0.21190480426137406,0.1214284847812685,0.2595235395413896,0.1642859404913149
S102948,3,4.0,0.2654666666666667,0.0,0.0,0.19974662986261318,0.03293650903068348,0.29961660895815806,0.15180492731648698,0.2829365061009203,0.03295881873113791
S102949,3,3.3333333333333335,0.07833333333333332,-0.1027,0.6666666666666666,0.22455057444984725,0.02409812525772728,0.024098124996424327,0.21462640273456088,0.48852864628001513,0.024098126281425117
S102950,3,3.3333333333333335,0.0,0.0,0.0,0.0314814824809067,0.29817101521638917,0.5759030530115491,0.031481482941059714,0.03148148299498982,0.03148148335510557
S102951,3,3.0,0.1413333333333333,-0.1027,0.3333333333333333,0.32357100242572595,0.2986111091478911,0.031984583354787634,0.28193001655859035,0.03195884238659367,0.031944446126411404
S102952,3,3.6666666666666665,0.20606666666666662,-0.5106,0.3333333333333333,0.04035764631552773,0.04034391721161224,0.20707117821883933,0.4090688660122362,0.2625661359520623,0.04059225628972224
S102953,4,2.25,-0.07107500000000001,-0.5106,0.25,0.03859127156674041,0.23859126947255346,0.03859127118450221,0.2259050141864694,0.3124005847385468,0.1459205888511877
S102954,2,3.0,0.06835,-0.34,0.5,0.43737958262250964,0.03750000115972185,0.03754881463688437,0.037571601892513073,0.037500001749113304,0.4124999979392578
S102955,2,2.5,0.5931500000000001,0.4767,0.0,0.41659690796877513,0.041666667738236754,0.04166666750043535,0.041666668245152125,0.04166666830332204,0.4167364202440786
S102956,3,2.0,-0.2995333333333333,-0.6486,0.6666666666666666,0.3906988929587874,0.20183786358380287,0.035217163107918725,0.16854229675650356,0.16851859409561146,0.03518518949737597
S102957,3,2.3333333333333335,0.0,0.0,0.0,0.2895061693241752,0.31914280290896246,0.32283250461854557,0.02283950756074925,0.02283950761279091,0.02283950797477653
S102958,3,4.0,0.16349999999999998,-0.5106,0.3333333333333333,0.28282828149252076,0.0328282842411276,0.33585858571056765,0.2825799406381586,0.03282828500101532,0.03307662291661005
S102959,3,3.6666666666666665,-0.11756666666666667,-0.25,0.6666666666666666,0.22216870027327484,0.13889335973403574,0.3333286228554382,0.2500441599294377,0.027787377245285932,0.027777779962527675
S102960,2,4.5,0.5248,0.34,0.0,0.40410737223778076,0.02916666744026978,0.47914087052162385,0.029181998063970725,0.029166667840149832,0.029236423896204983
S102961,4,3.25,0.2602,-0.3182,0.25,0.259364430358784,0.040625001441775256,0.26561210274335484,0.0407194915620729,0.040625002220397666,0.3530539716736153
S102962,4,3.25,0.308675,-0.1027,0.25,0.035139107381550655,0.03511904890467136,0.36547621959116583,0.03511904951563728,0.3065275266746354,0.22261904793233944
S102963,3,4.333333333333333,0.2612333333333333,0.0,0.0,0.22865027132386592,0.034259260476773655,0.41203670551410165,0.03430342458583923,0.25649107654880765,0.034259261550611875
S102964,2,4.5,0.5842,0.4588,0.0,0.412430241319278,0.03750000108702982,0.4374999965154863,0.03750000160468778,0.03750000165166874,0.037569757821849334
S102965,4,4.5,0.45382500000000003,0.0,0.0,0.14748121241349657,0.24107778896117607,0.24106029973504553,0.2543097583312706,0.09374951030841834,0.022321430250592866
S102966,2,5.0,0.5748,0.4588,0.0,0.033370935288638374,0.0333511453243022,0.43333332963623944,0.4332779203011031,0.03333333457680969,0.033333334872907225
S102967,3,2.0,-0.0842,-0.25,0.3333333333333333,0.028732847816894103,0.028703704570446412,0.028703704375327755,0.3064657100524283,0.16202329712863897,0.4453707360562645
S102968,3,3.0,-0.08333333333333333,-0.25,0.3333333333333333,0.2000663791331814,0.15839922699235962,0.31911375593134517,0.2556216903064113,0.03339947349093773,0.033399474145764746
S102969,4,3.25,0.066925,-0.4449,0.5,0.041346797002192896,0.04132835133729428,0.26004815169231776,0.24139130557921845,0.24965277820038004,0.16623261618859658
S102970,3,3.6666666666666665,0.17556666666666665,-0.2263,0.3333333333333333,0.1867322290239938,0.038580248340627545,0.03862038623035118,0.28849957438448637,0.4089511602348818,0.03861640178565922
S102971,3,3.3333333333333335,0.3147333333333333,0.0,0.0,0.5654992524343415,0.029761905962341146,0.17261860863303022,0.1725964193536014,0.02976190658170763,0.029761907034978063
S102972,3,3.0,0.5439333333333333,0.0,0.0,0.13925635287576646,0.02282152262190938,0.30853946812351424,0.31445637910362984,0.02281746146592876,0.19210881580925135
S102973,4,2.5,0.027174999999999977,-0.5106,0.5,0.23224399544079338,0.03229166817075012,0.03231607470267063,0.21964121077027687,0.35727913280023904,0.12622791811526995
S102974,4,2.75,0.332775,-0.1027,0.25,0.029373556005356165,0.14044292332761685,0.029362115110296308,0.3596289570570237,0.41186043581494525,0.02933201268476176
S102975,3,4.333333333333333,0.2283666666666667,0.0,0.0,0.02777777860482902,0.027784779607265473,0.5944374403019178,0.027777779000447506,0.294444443146643,0.027777779338897173
S102976,3,4.333333333333333,0.1953,-0.4449,0.3333333333333333,0.03897119184785098,0.03890076399425186,0.2887468412811285,0.30560342501080334,0.28888888712321487,0.0388888907427505
S102977,3,3.3333333333333335,-0.08750000000000001,-0.4404,0.3333333333333333,0.03240740874426388,0.31016248909770944,0.2546526792078279,0.032445998181030236,0.032407409448720885,0.33792401532044763
S102978,4,2.0,0.09989999999999999,-0.34,0.5,0.033070101788914695,0.42041139350238105,0.0330357155034571,0.10458813503714265,0.37585893689305905,0.033035717275045444
S102979,3,3.6666666666666665,0.42379999999999995,0.0,0.0,0.17023446479313167,0.12494485340065724,0.17019408961721383,0.3476777031882274,0.022045857537763922,0.1649030314630059
S102980,3,4.0,0.5264333333333333,0.0,0.0,0.204401326944313,0.03757801280321608,0.037579574330436634,0.4230642808374716,0.25978835668224665,0.03758844840231604
S102981,3,2.6666666666666665,0.018600000000000005,-0.3182,0.6666666666666666,0.22404395181926498,0.14074048446063173,0.0296296305432578,0.2961805467441872,0.029639229132534934,0.27976615730012333
S102982,2,1.5,0.42115,0.4019,0.0,0.030092594075578107,0.8492883966932917,0.030092593747310284,0.03034122514225849,0.030092594897201563,0.030092595444359757
S102983,2,1.5,0.29295,0.0,0.0,0.03273809714993173,0.4077380883375568,0.0327380967153257,0.24702319725474714,0.03273809813298743,0.24702442240945124
S102984,4,2.5,0.431,-0.0026,0.0,0.02132155202716699,0.36056558004830086,0.24002183444591707,0.1105415367917997,0.12126945770657818,0.14628003898023725
S102985,3,4.0,0.4110333333333333,0.0,0.0,0.44863578637135443,0.0319563196663181,0.03194444530314996,0.2985741699167446,0.1569448322007539,0.03194444654167894
S102986,3,5.0,0.4166666666666667,0.0,0.0,0.17373519719292596,0.026404552042613244,0.5763818835887121,0.17070058630266946,0.026388890273131543,0.026388890599947683
S102987,3,3.3333333333333335,0.32926666666666665,0.0,0.0,0.0305555568429727,0.23055564194603206,0.5472222171113487,0.1305554686286922,0.03055555750774344,0.030555557963210828
S102988,3,2.3333333333333335,-0.08333333333333333,-0.25,0.3333333333333333,0.040343916949025546,0.0403439169540633,0.040343916595984554,0.2625661346381838,0.43320077955569786,0.18320133530704494
S102989,3,2.6666666666666665,0.5076999999999999,0.4019,0.0,0.03858024867832103,0.43656209540603097,0.03858024828849153,0.18689468996237846,0.26080246738207113,0.038580250282707014
S102990,3,3.3333333333333335,0.030666666666666658,-0.4939,0.3333333333333333,0.02513227659962956,0.025132276609233378,0.3108465599905162,0.21564746806917431,0.34259310242608865,0.08064831630535779
S102991,3,2.6666666666666665,-0.04203333333333333,-0.2263,0.3333333333333333,0.022246272901744815,0.022246272906492434,0.3252765746269318,0.02224627321191816,0.30796055686580465,0.3000240494871081
S102992,4,4.0,0.0476,-0.25,0.25,0.024702381950471523,0.024705914621123024,0.468151227651831,0.30803522078489215,0.024702382486790624,0.1497028725048916
S102993,2,4.5,0.573,0.4588,0.0,0.02710043559174443,0.027083334214448425,0.8645407418647084,0.027108818667536866,0.027083334671522755,0.027083334990039128
S102994,2,4.0,0.10114999999999999,-0.34,0.5,0.6272478685618728,0.2523148578690602,0.030119712198793593,0.030132372181654307,0.030092594382307297,0.030092594806311837
S102995,4,4.0,0.358425,-0.25,0.25,0.15747907443395892,0.03235156218716515,0.35734096722771685,0.38814585195819273,0.03234127186061539,0.03234127233235097
S102996,3,3.3333333333333335,0.40513333333333335,0.0,0.0,0.17576726619723892,0.5494374143635977,0.17579346090915685,0.03310226378304861,0.032936510300469644,0.032963084446488315
S102997,4,2.5,-0.14750000000000002,-0.34,0.5,0.31938353135223463,0.036111112990840535,0.03613551943583244,0.11947996411567868,0.45277875743001283,0.03611111467540093
S102998,3,2.0,-0.2121333333333333,-0.3182,0.6666666666666666,0.2962962913733746,0.07407407736386466,0.07407407661780104,0.07430561041277926,0.07407407912566015,0.4071758651065203
S102999,3,2.6666666666666665,0.29286666666666666,0.0,0.0,0.16738583019949474,0.02876984269887864,0.2787698386587685,0.17160413373491776,0.17162676894594017,0.1818435857620003
S103000,3,2.6666666666666665,0.29286666666666666,0.0,0.0,0.2731481424410958,0.27314814253661385,0.050925927848557734,0.050925929576675265,0.050925929719861006,0.3009259278771963
S103001,4,2.75,0.517975,0.0,0.0,0.02472118285868125,0.19832442103922462,0.1184520053420053,0.501954022444446,0.024702382994509213,0.1318459853211336
S103002,2,4.5,0.3454,0.0,0.0,0.02428002585979196,0.02426023589453172,0.4787878774181578,0.4241870107135401,0.02424242497027261,0.02424242514370583
S103003,2,2.0,-0.27155,-0.4404,1.0,0.3124197416612958,0.6041322352965277,0.0208673765641698,0.02089958003004861,0.020847731325409055,0.02083333512254895
S103004,3,3.0,0.32926666666666665,0.0,0.0,0.02638889027974048,0.3930558722704929,0.1513886561401043,0.1263888021073434,0.27638888769216324,0.02638889151015575
S103005,4,4.25,0.236775,-0.3182,0.25,0.15528304938233706,0.04479815177293463,0.43218512979958246,0.15322266916526636,0.04479166905170067,0.1697193308281788
S103006,4,3.25,0.30727499999999996,-0.3182,0.25,0.15029775628058598,0.18601200327649092,0.15029748256536318,0.2307415860864528,0.11458323687469119,0.16806793491641597
S103007,4,2.5,-0.16369999999999998,-0.6486,0.25,0.12670473083923633,0.15174277097436917,0.23507627396314212,0.1517541207634503,0.12048599219266623,0.21423611126713582
S103008,3,4.333333333333333,0.24503333333333333,0.0,0.0,0.16931235071178974,0.026459737742114697,0.47486283029095383,0.026455028026078995,0.27645502476130807,0.026455028467754757
S103009,3,2.6666666666666665,-0.14830000000000002,-0.4449,0.3333333333333333,0.03240740833495443,0.03243027720452352,0.31016231460689875,0.03240740877158883,0.31018518447698024,0.28240740660505426
S103010,4,3.0,0.36315,0.0,0.0,0.23514356698247638,0.03511904893966019,0.22254261601827055,0.3654796030484686,0.10654730972358523,0.03516785528753903
S103011,4,2.5,0.233875,0.0,0.0,0.23166415554204633,0.25393518520505265,0.23171296168614927,0.03171296464216285,0.031712964711723274,0.2192617682128656
S103012,3,1.0,-0.007899999999999999,-0.25,0.3333333333333333,0.1359857114598029,0.1488151973839101,0.025462964387199596,0.2909992388708562,0.19213000504351108,0.20660688285472006
S103013,4,3.75,0.15602499999999997,-0.4449,0.25,0.22572484412975546,0.03821159713309278,0.24654072877054206,0.22563394000525344,0.22569444357028998,0.038194446391066214
S103014,2,2.0,0.08449999999999999,-0.34,0.5,0.42580550868996725,0.19248009704061128,0.025974740673203288,0.026108030499397354,0.025925927899439247,0.30370569519738166
S103015,3,4.0,0.6032333333333333,0.4404,0.0,0.28190933974818205,0.03194444534068217,0.3235827199279058,0.2986280991918782,0.031944445812103324,0.03199094997924839
S103016,4,2.25,0.041075,-0.1027,0.25,0.02202721062079815,0.021990741726549003,0.13310163632813837,0.14699086033090808,0.44559531953183656,0.2302942314617698
S103017,4,4.5,0.415675,0.34,0.0,0.2208814904116941,0.033333334279900095,0.44571389941342077,0.23340460601557553,0.03333333477240267,0.033333335107006756
S103018,3,4.0,0.18876666666666667,0.0,0.0,0.03246464317894115,0.03243027750318423,0.5600202664629302,0.03249222003215655,0.14351801170650727,0.19907458111628049
S103019,3,1.6666666666666667,0.14593333333333333,-0.0026,0.0,0.03334670707692069,0.2831675758420051,0.033333334437507356,0.03349908899405636,0.4166529243193533,0.20000036933015727
S103020,2,5.0,0.50055,0.4588,0.0,0.40509258928918224,0.030092593405299857,0.47453703556141,0.030092593795861808,0.030092593827373757,0.030092594120872354
S103021,3,3.6666666666666665,0.3894666666666667,0.0,0.0,0.2885337415581966,0.038580248072842126,0.3348765427062746,0.03858024863166984,0.26080246608760765,0.0386267529434092
S103022,3,3.6666666666666665,0.1644,-0.2556,0.3333333333333333,0.02648765320498686,0.16921344707672317,0.1692276496268906,0.02660564161210761,0.30423280389401985,0.30423280458527197
S103023,2,1.5,0.4404,0.4404,0.0,0.02857143003672178,0.24271423441038958,0.028571429714166208,0.4287135012395381,0.24285797321767744,0.02857143138150682
S103024,4,3.75,0.340275,-0.4215,0.25,0.4665450809176541,0.019847754377377864,0.25198738630405854,0.12814827391573205,0.11359581065430281,0.019875693830874668
S103025,2,3.5,0.34,0.34,0.0,0.01671147275893603,0.3166669455394269,0.6165553604375222,0.016732884885502432,0.01666666803039186,0.01666666834822047
S103026,3,3.0,0.040666666666666684,-0.3182,0.3333333333333333,0.03951315083286144,0.039506174465613976,0.3394889762690017,0.039632161156351674,0.1506166767312886,0.39124286054488255
S103027,4,2.0,0.2036,-0.1027,0.25,0.30847863381225804,0.22522290499274208,0.03784722373059448,0.03797154025490489,0.2378271648669441,0.15265253234255635
S103028,2,4.0,0.37074999999999997,-0.1027,0.5,0.2860075665044718,0.01684789769396109,0.20913094843362381,0.45434645000646123,0.016840213129389676,0.016826924232092474
S103029,3,2.3333333333333335,-0.013600000000000015,-0.34,0.6666666666666666,0.4878291790163376,0.40462936922444254,0.0268843953332536,0.026943750720483824,0.026861451477188682,0.026851854228293826
S103030,3,2.6666666666666665,-0.06486666666666667,-0.3182,0.6666666666666666,0.22865018179109617,0.14537013102909735,0.0342592601851309,0.034311913360291074,0.2564910765267973,0.3009174371075872
S103031,4,4.5,0.2294,0.0,0.0,0.02407407485954177,0.024096477260457126,0.8796072218278486,0.024074075227200738,0.02407407527029837,0.024074075554653497
S103032,3,3.0,0.32236666666666663,0.0,0.0,0.03295967152736037,0.032936509116159675,0.032959444927728614,0.4424143948805388,0.42579346937615226,0.032936510172060306
S103033,3,2.3333333333333335,0.2287,0.0,0.0,0.025925927011311425,0.4925926759889249,0.02592592676646176,0.12592583869038132,0.025925927577730015,0.3037037039651906
S103034,2,2.5,0.0501,0.0,0.0,0.016203704446949265,0.01621076978491936,0.47452997055326535,0.01620370479566146,0.18286945691632217,0.29398239350288236
S103035,4,3.0,-0.184475,-0.4449,0.75,0.04861111270099497,0.04861111270694844,0.04861111235158826,0.21527777615751512,0.5902777719594138,0.048611114123539474
S103036,4,3.25,0.12115,0.0,0.0,0.2245724046715105,0.33714288690037364,0.36437226145363755,0.024621213750631355,0.024621213812208536,0.024670019411638554
S103037,2,5.0,0.26335,0.0,0.0,0.03478302453385414,0.03475652642234953,0.45141478995739387,0.4096012115984629,0.034722223582943905,0.03472222390499556
S103038,3,2.3333333333333335,-0.0623,-0.34,0.3333333333333333,0.17464671846066426,0.37457722381369174,0.3043161968311659,0.026756075062287225,0.026543212551125947,0.09316057328106493
S103039,3,2.6666666666666665,0.1953,0.0,0.0,0.0370370382440821,0.03705990711894922,0.31479194445329456,0.28703703472892445,0.03703703888038688,0.2870370365743627
S103040,2,2.0,0.26335,0.0,0.0,0.031335624282674154,0.03125000112677977,0.03125000086897166,0.5936888497859378,0.28122552182306065,0.03125000211257595
S103041,4,2.5,0.35255000000000003,-0.2263,0.25,0.030902779405781667,0.11423548158937125,0.3434025802879272,0.15590340624553908,0.2309027778574896,0.1246529746138912
S103042,3,4.666666666666667,0.42806666666666665,0.34,0.0,0.29635352943369714,0.04629629763412268,0.29615424896028586,0.046381109094586426,0.2685185160684314,0.0462962988088765
S103043,3,3.6666666666666665,0.3862666666666667,0.0,0.0,0.023677249767984587,0.1664435494060974,0.3292280937081388,0.2904386306513166,0.023677250366736638,0.16653522609972593
S103044,2,2.5,-0.11315,-0.2263,0.5,0.03333333442716483,0.03333333443694237,0.4333333306011565,0.03333333494222879,0.4333333301992356,0.03333333539327191
S103045,2,4.5,-0.0031,-0.0062,0.0,0.022321429599086173,0.022321429603221796,0.45089285494471903,0.2723216663814083,0.20982118896130933,0.02232143051025528
S103046,4,3.5,0.2923,0.0,0.0,0.21846975206806307,0.3184519161701013,0.030969584066358937,0.1380606665045366,0.03095238300716964,0.2630956981837704
S103047,3,4.333333333333333,0.4178,0.0,0.0,0.4788235347224881,0.026477896415066274,0.30420993378361477,0.1375659558436836,0.026455028122405997,0.026467651112741093
S103048,4,3.0,0.16194999999999998,-0.4449,0.25,0.031695470010935894,0.03165573196312623,0.13878926307106315,0.23161911972765403,0.21914682443536573,0.3470935907918549
S103049,2,3.0,0.63385,0.5408,0.0,0.02118461564233386,0.021164021978573904,0.27125491393313933,0.19962396064166055,0.021164022403361883,0.4656084654009305
S103050,3,2.3333333333333335,-0.07286666666666668,-0.4449,0.3333333333333333,0.040343916610149126,0.040343916614446855,0.04034391633163744,0.04034391722651287,0.7982804154712678,0.040343917745985856
S103051,3,2.6666666666666665,0.2023,-0.1027,0.3333333333333333,0.2819246836465816,0.1986108326646623,0.031944445282070216,0.0319444460304866,0.29858436563960716,0.1569912267365921
S103052,4,1.5,-0.16667500000000002,-0.4404,0.5,0.10924938449695258,0.3710371447622334,0.026374345456930813,0.02635732508584593,0.30476653728905123,0.16221526290898602
S103053,2,5.0,0.0,0.0,0.0,0.03333333426854932,0.03333333427082319,0.8333333268952966,0.03333333470764766,0.033333334758395394,0.03333333509928778
S103054,2,3.0,0.54155,0.5408,0.0,0.40509258923999286,0.030092593356553066,0.030092593187837233,0.03009259372332297,0.030092593755674857,0.474537036736619
S103055,3,3.0,-0.03423333333333333,-0.1027,0.3333333333333333,0.024188837542185856,0.024140212345421467,0.30985449590099245,0.02414021267176847,0.3157980434110476,0.301878198128584
S103056,4,4.0,0.4023,0.0,0.0,0.21742956073583977,0.22991071312152478,0.37368486735292883,0.11915342688131535,0.029910715777749883,0.02991071613064142
S103057,3,3.0,0.40556666666666663,0.0,0.0,0.026543211325179405,0.40432014470130095,0.32283950588492616,0.19321071342292742,0.026543212080898455,0.026543212584767675
S103058,3,3.6666666666666665,0.6807333333333334,0.4404,0.0,0.5644249975490185,0.15376900956615677,0.028769842149755767,0.19543733787228726,0.028769842989496825,0.028828969873284788
S103059,3,2.3333333333333335,-0.2873,-0.4404,0.6666666666666666,0.5564356355327349,0.32869674806115506,0.028715278668344908,0.028738952204359066,0.028709679107731877,0.02870370642567419
S103060,3,2.6666666666666665,0.13396666666666665,0.0,0.0,0.1916826778858759,0.291666665095835,0.025000001001625572,0.025000001886906497,0.1916499562137474,0.2750006979160097
S103061,3,2.6666666666666665,-0.1403,-0.3182,0.6666666666666666,0.33741935779377014,0.04583333500109669,0.3124999989039077,0.046015346968147706,0.045847732482284374,0.21238422885079336
S103062,2,3.0,-0.2202,-0.4404,0.5,0.03472222323786635,0.45135484376471324,0.03475626549938148,0.03472222370970751,0.0347222237628157,0.4097222200255156
S103063,3,3.0,0.22906666666666667,0.0,0.0,0.1867400372126864,0.14507673010529581,0.4968698464997256,0.02007871974512034,0.1311729354407863,0.020061730996385585
S103064,2,3.0,0.03764999999999996,-0.5106,0.5,0.28484697493043765,0.207972073718302,0.015684305103236203,0.23792272184983973,0.2379044069792826,0.01566951741890182
S103065,3,2.0,-0.1403,-0.3182,0.6666666666666666,0.31582979270938455,0.024228396266787324,0.02422839599540243,0.024340948841374454,0.22424355207572622,0.38712891411132505
S103066,2,4.0,0.6165499999999999,0.5423,0.0,0.4125375978118195,0.037517811961108594,0.03750000061301215,0.4374445869360399,0.03750000119693237,0.037500001481087536
S103067,3,1.6666666666666667,0.13396666666666665,0.0,0.0,0.30734233086754764,0.30740740609497674,0.04074074193879977,0.040740743014908244,0.262962960834868,0.040805817248899805
S103068,3,2.6666666666666665,0.1696333333333333,-0.3182,0.3333333333333333,0.031210149805991988,0.03117943736565415,0.1793205003560269,0.4458077039942318,0.031172841270566094,0.281309367207529
S103069,4,2.75,0.1676,-0.6486,0.25,0.1309210010977999,0.34331757039273847,0.21847636147973223,0.03109458825880765,0.13809507023624526,0.1380954085346765
S103070,2,1.0,0.5134,0.4019,0.0,0.038237372630893614,0.6215277729409106,0.22558790116862715,0.03825805619780617,0.03819444811986281,0.038194448941899745
S103071,2,2.5,0.37095,0.34,0.0,0.028494943679938982,0.4829545436477415,0.4031960190855174,0.028536308538040598,0.02840909235539569,0.028409092693365823
S103072,2,2.0,-0.0012500000000000011,-0.1027,0.5,0.030595673337564563,0.03055555638962522,0.03055555620116266,0.030555556772524684,0.4305154361612544,0.44722222113786847
S103073,4,3.75,0.463825,-0.0516,0.0,0.31975876489849736,0.15236157289133964,0.4523211521790647,0.025173010588682012,0.025165345496842097,0.025220153945574118
S103074,3,1.3333333333333333,-0.03423333333333333,-0.1027,0.3333333333333333,0.25386685240585716,0.3279320987223022,0.031635803596052406,0.03163580459674906,0.3232936353756822,0.031635805303356856
S103075,3,3.6666666666666665,0.44593333333333335,0.2263,0.0,0.2934720132699645,0.04351851978372723,0.04351851950291258,0.0435185203973549,0.5324074022933568,0.04356502475268395
